contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,timeToExpiry,mid,moneyness,impliedVol,delta,gamma,vega,theta,rho,speed
SPY260313C00671000,2026-03-12 20:14:58+00:00,671.0,1.77,1.74,1.78,-6.03,-77.30769,56237.0,1477,0.26807372558593745,False,REGULAR,USD,0.0027397260273972603,1.76,1.0074167529344407,0.264849039897195,0.30188746599662464,0.03776229080434398,12.155996706218273,-594.7448020108734,0.5460689405430975,0.002065783665652168
SPY260313C00672000,2026-03-12 20:14:54+00:00,672.0,1.45,1.42,1.45,-5.8199997,-80.05502,58234.0,2293,0.26367923828125,False,REGULAR,USD,0.0027397260273972603,1.435,1.0089181191832253,0.26079642756187543,0.26227366116895456,0.03583514726011737,11.359119540575353,-546.887090154788,0.4746711966412245,0.0024542572232933496
SPY260313C00673000,2026-03-12 20:14:59+00:00,673.0,1.15,1.13,1.16,-5.42,-82.49619,34493.0,2032,0.25891854370117195,False,REGULAR,USD,0.0027397260273972603,1.145,1.0104194854320099,0.2560873584563054,0.22385563383833879,0.0334952120787801,10.425687680875312,-492.5881683649249,0.4053596792541067,0.002798135088978503
SPY260313C00674000,2026-03-12 20:14:59+00:00,674.0,0.92,0.9,0.92,-5.08,-84.666664,40628.0,2358,0.2551344018554688,False,REGULAR,USD,0.0027397260273972603,0.91,1.0119208516807943,0.25280887524067436,0.18903417425014024,0.030692564397213195,9.431034435760026,-439.63166205895953,0.3424605524340828,0.0030234857216623295
SPY260313C00675000,2026-03-12 20:14:58+00:00,675.0,0.7,0.7,0.71,-4.6000004,-86.79246,76128.0,7990,0.25049577636718745,False,REGULAR,USD,0.0027397260273972603,0.705,1.0134222179295789,0.2487695989979882,0.15628467782991062,0.027624965199218733,8.352815412857518,-382.94880220358147,0.2832601975961145,0.0031750904184813878
SPY260313C00676000,2026-03-12 20:14:56+00:00,676.0,0.55,0.53,0.55,-4.1299996,-88.24786,31917.0,2980,0.24781025634765624,False,REGULAR,USD,0.0027397260273972603,0.54,1.0149235841783635,0.24539473508213383,0.12731707491370875,0.024371731143476315,7.269180581177323,-328.58450457986896,0.23085153569402758,0.00320860580959683
SPY260313C00677000,2026-03-12 20:14:58+00:00,677.0,0.42,0.4,0.43,-3.67,-89.73105,24309.0,4535,0.247077841796875,False,REGULAR,USD,0.0027397260273972603,0.41500000000000004,1.016424950427148,0.2435426957338627,0.10313575926962115,0.02113957296383339,6.257561941862554,-280.58846919744616,0.18706740612210318,0.0031150066691552057
SPY260313C00678000,2026-03-12 20:14:59+00:00,678.0,0.32,0.31,0.32,-3.24,-91.01124,24780.0,3725,0.2436599072265625,False,REGULAR,USD,0.0027397260273972603,0.315,1.0179263166759327,0.24187935714592598,0.08237882490405501,0.018023892472026178,5.298845195733217,-235.873512011772,0.14946366779138856,0.0029422959887174076
SPY260313C00679000,2026-03-12 20:14:58+00:00,679.0,0.24,0.23,0.24,-2.81,-92.13115,20808.0,3131,0.242195078125,False,REGULAR,USD,0.0027397260273972603,0.235,1.019427682924717,0.24013075566660677,0.06466933809753356,0.015085670008264511,4.402975100708363,-194.49971074681602,0.1173661796041057,0.0027104403932330526
SPY260313C00680000,2026-03-12 20:14:58+00:00,680.0,0.18,0.18,0.19,-2.3799999,-92.96874,110804.0,18326,0.24414818359375,False,REGULAR,USD,0.0027397260273972603,0.185,1.0209290491735017,0.2418245049614759,0.05237271999931442,0.012692964545628191,3.730759150012544,-165.90036585801775,0.09506402182155138,0.002423356274079309
SPY260313C00681000,2026-03-12 20:14:59+00:00,681.0,0.13,0.13,0.14,-2.0,-93.896706,27842.0,5031,0.24268335449218748,False,REGULAR,USD,0.0027397260273972603,0.135,1.0224304154222863,0.2402858686958037,0.040095501135692345,0.010306744026637827,3.010118266536123,-132.958105456682,0.07279724780435086,0.0021371086450763673
SPY260313C00682000,2026-03-12 20:14:52+00:00,682.0,0.11,0.1,0.11,-1.63,-93.67816,25489.0,5557,0.245124736328125,False,REGULAR,USD,0.0027397260273972603,0.10500000000000001,1.023931781671071,0.2420685889794194,0.031983478580460745,0.008501207922301987,2.5012258900465345,-111.26213536456858,0.05807648127184432,0.0018532399222708337
SPY260313C00683000,2026-03-12 20:14:20+00:00,683.0,0.08,0.07,0.08,-1.3199999,-94.28571,11755.0,6298,0.24414818359375,False,REGULAR,USD,0.0027397260273972603,0.07500000000000001,1.0254331479198555,0.2407124875813132,0.023896298598417402,0.006705349578716021,1.9617961769032506,-86.75284425160419,0.04340100980962525,0.0015713531274698103
SPY260313C00684000,2026-03-12 20:14:31+00:00,684.0,0.05,0.05,0.07,-1.07,-95.53572,11189.0,5226,0.25098405273437496,False,REGULAR,USD,0.0027397260273972603,0.060000000000000005,1.02693451416864,0.2439981424157323,0.01936979671032881,0.0055392280412047325,1.6427429164656633,-73.61371932290642,0.03518204587130979,0.0013376187978440116
SPY260313C00685000,2026-03-12 20:14:45+00:00,685.0,0.05,0.04,0.05,-0.78999996,-94.04762,13904.0,11006,0.2500075,False,REGULAR,USD,0.0027397260273972603,0.045,1.0284358804174245,0.24503382454094375,0.014925645492697317,0.0044142007413407605,1.3146554811228968,-59.146412874591206,0.027113357223343196,0.0011157284095328424
SPY260313C00686000,2026-03-12 20:14:57+00:00,686.0,0.05,0.03,0.04,-0.59,-92.18749,7347.0,4797,0.25196060546875,False,REGULAR,USD,0.0027397260273972603,0.035,1.0299372466662091,0.24744683390880068,0.011806076509044767,0.0035697523503296184,1.073627996852994,-48.76623679172451,0.021448096639500775,0.0009312253266190323
SPY260313C00687000,2026-03-12 20:14:52+00:00,687.0,0.03,0.03,0.04,-0.43,-93.47826,5646.0,5023,0.26367923828125,False,REGULAR,USD,0.0027397260273972603,0.035,1.0314386129149937,0.2580509753467399,0.01137300918496065,0.003313764247189808,1.0393479200599411,-49.21918633451479,0.020657797392758786,0.0008339837825413633
SPY260313C00688000,2026-03-12 20:14:57+00:00,688.0,0.03,0.02,0.03,-0.29,-90.625,6307.0,6246,0.26367923828125,False,REGULAR,USD,0.0027397260273972603,0.025,1.032939979163778,0.2574660806375383,0.008405587789672616,0.002550432204011792,0.7981189891742131,-37.70259287498791,0.015270207614842511,0.0006754874281178168
SPY260313C00689000,2026-03-12 20:13:24+00:00,689.0,0.02,0.02,0.03,-0.21000001,-91.304344,5458.0,6496,0.273444765625,False,REGULAR,USD,0.0027397260273972603,0.025,1.0344413454125627,0.2675899773652523,0.008118656264067211,0.0023802116482332064,0.7741395531532097,-37.99927682631429,0.014746601597979707,0.0006096652966397977
SPY260313C00690000,2026-03-12 20:14:09+00:00,690.0,0.02,0.01,0.02,-0.13000001,-86.66667,13413.0,21324,0.27149166015625,False,REGULAR,USD,0.0027397260273972603,0.015,1.0359427116613473,0.26185747509813023,0.005199475807690489,0.0016400371588853808,0.5219783647876988,-25.0691247113702,0.009447021482055812,0.0004578443095262743
SPY260313C00691000,2026-03-12 20:12:21+00:00,691.0,0.01,0.01,0.02,-0.1,-90.90909,4116.0,4869,0.28125718749999995,False,REGULAR,USD,0.0027397260273972603,0.015,1.037444077910132,0.2714096642946828,0.00503310710811843,0.0015371668307887563,0.507084284228109,-25.237343958180276,0.009143423776123209,0.00041577348920133995
SPY260313C00692000,2026-03-12 20:14:13+00:00,692.0,0.01,0.01,0.02,-0.049999997,-83.333336,4444.0,6183,0.2890696093749999,False,REGULAR,USD,0.0027397260273972603,0.015,1.0389454441589165,0.2809071469635912,0.004877431120992058,0.0014441998158332707,0.49308740856038746,-25.394972832101313,0.008859347025796016,0.00037894782134624777
SPY260313C00693000,2026-03-12 20:11:40+00:00,693.0,0.01,0.01,0.02,-0.049999997,-83.333336,3115.0,11461,0.3007882421875,False,REGULAR,USD,0.0027397260273972603,0.015,1.040446810407701,0.29037103358721195,0.0047337898118498195,0.0013603865256021088,0.48011961654615365,-25.555965638245414,0.00859721391761326,0.00034663823580690126
SPY260313C00694000,2026-03-12 20:14:56+00:00,694.0,0.01,0.01,0.02,-0.03,-75.0,5137.0,11306,0.3086006640625,False,REGULAR,USD,0.0027397260273972603,0.015,1.0419481766564855,0.299769966120061,0.00459702276532405,0.0012837120061417848,0.46772389787128854,-25.698088287900042,0.008347651204181015,0.00031802049277072453
